id,date,value,optin,giftaid,appeal,platform,sourcecode,campaign,source,medium,creative,audience,warm
ICC18098769911,05/08/2020 08:08,50.0,False,True,UK Coronavirus Response,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
3X613924AB348763D,05/08/2020 08:08,30.0,False,True,Yemen Crisis Appeal,Paypal,170463,,,,,,
8XS44181JJ578630G,05/08/2020 08:06,20.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC16060791331,05/08/2020 08:04,50.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,brand,red cross yemen appeal,
ICC16060790554,05/08/2020 08:03,100.0,False,True,Disaster Fund Appeal,WorldPay,170463,,,,,,
4JY91624B72825259,05/08/2020 08:03,25.0,False,True,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
2NR099604J776712U,05/08/2020 08:03,5.0,True,True,UK Coronavirus Response,Paypal,170463,,,,,,
5R486148JD148641K,05/08/2020 08:01,10.0,False,True,Disaster Fund Appeal,Paypal,170463,,,,,,
10P369594V543950F,05/08/2020 07:56,15.0,False,True,Disaster Fund Appeal,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
52J30781U42746911,05/08/2020 07:55,50.0,False,True,Support People In Crisis,Paypal,170463,,,,,,
ICC19097972680,05/08/2020 07:51,10.0,False,True,Yemen Crisis Appeal,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
11K27016U4866880G,05/08/2020 07:48,20.0,True,True,Disaster Fund Appeal,Paypal,170463,,,,,,
1GW70573X65804611,05/08/2020 07:47,25.0,False,True,Support People In Crisis,Paypal,170463,,,,,,
ICC16060768207,05/08/2020 07:43,2.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
1DE46659XT905782W,05/08/2020 07:40,30.0,False,False,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen aid,
ICC17058768602,05/08/2020 07:38,10.0,False,True,Support People In Crisis,WorldPay,170463,,,,,,
ICC16060760524,05/08/2020 07:37,100.0,False,True,Disaster Fund Appeal,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC17058766678,05/08/2020 07:36,50.0,True,True,Support People In Crisis,WorldPay,170463,,,,,,
ICC17058723942,05/08/2020 06:57,10.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC15177667859,05/08/2020 06:35,150.0,True,True,Syria Crisis Appeal,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
5VL63322M7925562U,05/08/2020 06:34,20.0,False,True,Disaster Fund Appeal,Paypal,170463,,,,,,
4W562838X83360414,05/08/2020 06:30,5.0,False,True,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
0UE05874715263005,05/08/2020 06:04,20.0,False,False,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
6UD36744UN139102F,05/08/2020 05:53,30.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
6K8355656X326760R,05/08/2020 05:49,2.0,False,False,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC15177604412,05/08/2020 05:26,25.0,,True,Global Coronavirus Appeal,WorldPay,173448,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 non openers_Mega Button_DONATE NOW,Emergency Donors_NET Existing Donors,OptInNotReshown
ICC15177602490,05/08/2020 05:23,10.0,False,True,Support People In Crisis,WorldPay,170463,,,,,,
ICC15177562565,05/08/2020 04:36,25.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC19097541332,05/08/2020 00:40,50.0,False,True,Support People In Crisis,WorldPay,170463,,,,,,
ICC18098327454,05/08/2020 00:40,20.0,False,False,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,donate,
ICC19097502836,05/08/2020 00:05,5.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC18098282813,04/08/2020 23:59,2.0,False,False,Global Coronavirus Appeal,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
0MC13883F6924094C,04/08/2020 23:01,30.0,False,True,Disaster Fund Appeal,Paypal,170463,,,,,,
0626602242944612W,04/08/2020 22:44,30.0,False,True,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,donate,
ICC19097401954,04/08/2020 22:38,100.0,False,True,National Emergencies Trust Coronavirus Appeal,WorldPay,170463,,,,,,
ICC18098189950,04/08/2020 22:35,5.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
26096278FA734112X,04/08/2020 22:26,20.0,True,True,Disaster Fund Appeal,Paypal,170463,,,,,,
ICC19097385498,04/08/2020 22:24,25.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC16060198179,04/08/2020 22:14,50.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen appeal,
9JY24129B3554245W,04/08/2020 22:10,50.0,False,False,Disaster Fund Appeal,Paypal,170463,,,,,,
ICC15177154208,04/08/2020 21:53,25.0,False,True,UK Coronavirus Response,WorldPay,170463,UK Fund Appeal,Door Drop,Offline,Donate Landing_Donate,Cold Supporters,
ICC16060167560,04/08/2020 21:49,50.0,False,True,Support People In Crisis,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
9N346741RY462942Y,04/08/2020 21:48,5.0,False,True,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC16060165695,04/08/2020 21:47,50.0,False,True,Disaster Fund Appeal,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
41H87034U0759704H,04/08/2020 21:46,50.0,True,True,Disaster Fund Appeal,Paypal,170463,,,,,,
ICC18098113943,04/08/2020 21:33,15.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen fund,
ICC15177128473,04/08/2020 21:33,100.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
7K636789PL950734F,04/08/2020 21:32,5.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC18098106058,04/08/2020 21:27,20.0,False,False,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,generic,,
3B629329AU260212G,04/08/2020 21:26,10.0,True,False,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,generic,coronavirus charity,
ICC14235704524,04/08/2020 21:23,25.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
43825749KF309090X,04/08/2020 21:21,20.0,False,True,UK Coronavirus Response,Paypal,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
ICC14235700382,04/08/2020 21:21,150.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC14235701175,04/08/2020 21:21,20.0,False,False,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC19097299615,04/08/2020 21:19,5.0,True,False,UK Coronavirus Response,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
36P84287W0772570C,04/08/2020 21:19,10.0,False,True,UK Coronavirus Response,Paypal,170463,UK Fund Appeal,Door Drop,Offline,Donate Landing_Donate,Cold Supporters,
2LE55326GH625580Y,04/08/2020 21:14,25.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC18098084079,04/08/2020 21:11,50.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
26H02360MC052443P,04/08/2020 21:08,50.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
2U076756V1392250S,04/08/2020 21:00,30.0,False,False,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen appeal,
ICC19097271071,04/08/2020 21:00,25.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC14235659703,04/08/2020 20:56,25.0,False,True,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
5YX02170BF042782K,04/08/2020 20:42,50.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity,
3FR04938C0752082K,04/08/2020 20:41,50.0,False,False,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
6BL91314GD628934E,04/08/2020 20:37,25.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen appeal,
ICC15177039154,04/08/2020 20:30,5.0,False,False,Yemen Crisis Appeal,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
1H7559357Y2952055,04/08/2020 20:21,50.0,False,True,Disaster Fund Appeal,Paypal,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
4U5005276C048182T,04/08/2020 20:10,10.0,False,True,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
50P099528T925952X,04/08/2020 20:06,25.0,False,False,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,donate,
2SG18341KE854234J,04/08/2020 20:01,2.0,True,False,UK Coronavirus Response,Paypal,170463,,,,,,
3MR15823V9179445V,04/08/2020 20:01,25.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
0C14577244531782P,04/08/2020 19:53,5.0,False,True,Disaster Fund Appeal,Paypal,170463,,,,,,
ICC15176980204,04/08/2020 19:50,20.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC18097947541,04/08/2020 19:42,20.0,False,True,Disaster Fund Appeal,WorldPay,170463,,,,,,
ICC18097946440,04/08/2020 19:41,100.0,False,True,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
4UL36061T5996902P,04/08/2020 19:40,15.0,False,False,Disaster Fund Appeal,Paypal,170463,,,,,,
1WJ360256M180300R,04/08/2020 19:40,30.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,help yemen,
ICC16059971954,04/08/2020 19:36,25.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC15176956432,04/08/2020 19:34,50.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
29077653VY6748100,04/08/2020 19:30,50.0,False,True,Yemen Crisis Appeal,Paypal,170459,Yemen Crisis Appeal,bing,cpc,generic,yemen charity,
0ED83967CV3968207,04/08/2020 19:27,50.0,True,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen appeal,
ICC14235501293,04/08/2020 19:26,5.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
7T9321530T0597302,04/08/2020 19:23,25.0,False,False,UK Coronavirus Response,Paypal,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
ICC19097116246,04/08/2020 19:23,20.0,False,True,UK Coronavirus Response,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
7LK216577J133180C,04/08/2020 19:20,50.0,False,False,Disaster Fund Appeal,Paypal,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
54J45616HC763921K,04/08/2020 19:18,50.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC19097084398,04/08/2020 19:04,20.0,False,True,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
7VV47653FA9916318,04/08/2020 19:00,10.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
8TB16565646824424,04/08/2020 18:59,10.0,False,True,UK Coronavirus Response,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC15176901922,04/08/2020 18:59,250.0,True,True,Syria Crisis Appeal,WorldPay,170463,,,,,,
ICC16059914813,04/08/2020 18:59,10.0,False,True,Support People In Crisis,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC18097847667,04/08/2020 18:41,50.0,True,True,Support People In Crisis,WorldPay,170464,Global Coronavirus Appeal,Facebook,Social Ad,Donate Landing_Carousel_DEC_Carousel_Video,Website Traffic,
ICC16059880354,04/08/2020 18:39,50.0,False,True,Support People In Crisis,WorldPay,170463,,,,,,
ICC19097038136,04/08/2020 18:39,10.0,False,False,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC18097837250,04/08/2020 18:35,60.0,False,True,UK Coronavirus Response,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC16059867774,04/08/2020 18:32,25.0,False,True,UK Coronavirus Response,WorldPay,170463,UK Fund Appeal,Door Drop,Offline,Donate Landing_Donate,Cold Supporters,
68S2721122672074C,04/08/2020 18:31,6.0,False,True,Yemen Crisis Appeal,Paypal,170463,,,,,,
4YY212140X9633115,04/08/2020 18:22,25.0,False,True,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC14235373614,04/08/2020 18:21,10.0,True,True,UK Coronavirus Response,WorldPay,170463,,,,,,
0BV532390X204822J,04/08/2020 18:10,20.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen aid,
ICC14235354107,04/08/2020 18:10,5.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC17057861010,04/08/2020 18:08,11.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity,
ICC15176810342,04/08/2020 18:06,20.0,True,True,UK Coronavirus Response,WorldPay,170463,UK Fund Appeal,Door Drop,Offline,Donate Landing_Donate,Cold Supporters,
5CD6370506246334P,04/08/2020 17:59,25.0,False,False,UK Coronavirus Response,Paypal,170463,,,,,,
ICC18097759715,04/08/2020 17:53,2.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
7W565224N56040344,04/08/2020 17:50,25.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
9SH18246RE715970R,04/08/2020 17:50,5.0,False,False,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,generic,,
8WD10934SU8349026,04/08/2020 17:47,15.0,False,True,Yemen Crisis Appeal,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
ICC15176766860,04/08/2020 17:41,200.0,True,True,UK Coronavirus Response,WorldPay,170463,,,,,,
3SR84256PA782043N,04/08/2020 17:32,100.0,False,True,UK Coronavirus Response,Paypal,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
ICC16059749643,04/08/2020 17:26,10.0,False,False,UK Coronavirus Response,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,generic,,
ICC14235246880,04/08/2020 17:17,20.0,False,True,Disaster Fund Appeal,WorldPay,170463,,,,,,
ICC16059731175,04/08/2020 17:15,20.0,False,True,UK Coronavirus Response,WorldPay,170463,UK Fund Appeal,Door Drop,Offline,Donate Landing_Donate,Cold Supporters,
ICC15176717980,04/08/2020 17:12,25.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
0ME21723XA5884607,04/08/2020 16:40,10.0,True,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC14235159183,04/08/2020 16:32,15.0,False,True,Syria Crisis Appeal,WorldPay,170460,Syria Crisis Appeal,google,cpc,generic,how to help syrian child refugees,
ICC15176646787,04/08/2020 16:31,5000.0,False,False,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
6GF71127P0152492L,04/08/2020 16:30,30.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC15176639554,04/08/2020 16:26,100.0,False,True,Support People In Crisis,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
8J960250W85218709,04/08/2020 16:23,5.0,True,True,UK Coronavirus Response,Paypal,170463,,,,,,
3C316203EU096973M,04/08/2020 16:15,10.0,False,False,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity uk,
ICC19096731956,04/08/2020 15:50,100.0,False,False,Yemen Crisis Appeal,WorldPay,170459,Yemen Crisis Appeal,bing,cpc,brand,british red cross yemen appeal,
3DH38892K1767483A,04/08/2020 15:48,100.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC16059578037,04/08/2020 15:47,50.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC16059562922,04/08/2020 15:37,30.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen appeal,
ICC16059549539,04/08/2020 15:29,15.0,False,True,UK Coronavirus Response,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
ICC16059528650,04/08/2020 15:20,25.0,,True,Global Coronavirus Appeal,WorldPay,173448,Global Coronavirus Appeal,Salesforce,Email,Donate_SendNumber2_DEC Email 2 non openers_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC14235018318,04/08/2020 15:18,100.0,False,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC14235015654,04/08/2020 15:17,20.0,True,False,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC14234996216,04/08/2020 15:07,30.0,True,False,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity,
ICC17057537623,04/08/2020 14:53,5.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC17057532934,04/08/2020 14:50,20.0,False,False,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
ICC14234958956,04/08/2020 14:47,30.0,False,True,Yemen Crisis Appeal,WorldPay,170459,Yemen Crisis Appeal,bing,cpc,generic,yemen donate,
ICC14234885137,04/08/2020 14:05,200.0,False,True,UK Coronavirus Response,WorldPay,166701,Cyclone Idai Appeal,Campaign Landing,Internal,Donate Landing_Zimbabwe International page appeal link,BRC Site,
5LU71969WB944421J,04/08/2020 14:04,10.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
74C81142AF188042R,04/08/2020 14:02,10.0,False,False,Support People In Crisis,Paypal,170463,,,,,,
ICC15176391297,04/08/2020 13:49,20.0,False,True,UK Coronavirus Response,WorldPay,170463,UK Fund Appeal,Door Drop,Offline,Donate Landing_Donate,Cold Supporters,
ICC18097340352,04/08/2020 13:43,81.0,True,False,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC14234767722,04/08/2020 12:53,80.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
ICC14234737549,04/08/2020 12:34,30.0,False,False,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
0RA195767R864953G,04/08/2020 12:32,10.0,True,False,UK Coronavirus Response,Paypal,170460,Kindness Will Keep Us Together,google,cpc,brand,donate,
ICC14234730370,04/08/2020 12:31,5.0,False,True,Support People In Crisis,WorldPay,170463,,,,,,
6BC2106861823363S,04/08/2020 12:28,20.0,False,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC16059249714,04/08/2020 12:05,10.0,False,True,Support People In Crisis,WorldPay,170463,,,,,,
1A329594HG000432C,04/08/2020 12:04,20.0,False,False,UK Coronavirus Response,Paypal,170463,,,,,,
ICC17057293060,04/08/2020 12:01,100.0,False,True,UK Coronavirus Response,WorldPay,170463,,,,,,
0SJ62656FS810751X,04/08/2020 11:48,5.0,True,True,UK Coronavirus Response,Paypal,170463,,,,,,
ICC14234654969,04/08/2020 11:43,50.0,False,True,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
ICC19096346798,04/08/2020 11:42,50.0,False,True,National Emergencies Trust Coronavirus Appeal,WorldPay,170463,,,,,,
